"uid"	"qRad"	"qLat"	"qLong"	"qString"	"block"	"isDone"	"timLocs"
"35191339"	658.324728084329	43.91071	-79.46267	"43.91071,-79.46267"	34	FALSE	""
"35340031"	265.633044785257	42.77124	-81.17144	"42.77124,-81.17144"	34	FALSE	""
"59150403"	180.500679254682	49.23849	-123.07223	"49.23849,-123.07223"	34	FALSE	""
"35120407"	3706.87394164978	44.20036	-77.15957	"44.20036,-77.15957"	34	FALSE	""
"13050212"	7689.83900945078	45.79747	-65.26488	"45.79747,-65.26488"	34	FALSE	""
"35181003"	234.720866243016	43.93937	-78.86647	"43.93937,-78.86647"	34	FALSE	""
"48060553"	293.345841723309	50.9985	-114.07957	"50.9985,-114.07957"	34	FALSE	""
"59151717"	466.787431898137	49.28964	-122.79038	"49.28964,-122.79038"	34	FALSE	""
"59090502"	240.124490681924	49.13566	-122.29796	"49.13566,-122.29796"	34	FALSE	""
"48050179"	221.514687962189	51.04917	-113.3851	"51.04917,-113.3851"	34	FALSE	""
"24370152"	484.640123968756	46.36958	-72.59287	"46.36958,-72.59287"	34	FALSE	""
"35202564"	301.339283826007	43.76749	-79.45329	"43.76749,-79.45329"	34	FALSE	""
"59410279"	1361.31870482522	52.97513	-122.45305	"52.97513,-122.45305"	34	FALSE	""
"35250877"	888.604373906812	43.34382	-79.90565	"43.34382,-79.90565"	34	FALSE	""
"24710223"	1447.57990040484	45.33837	-74.06264	"45.33837,-74.06264"	34	FALSE	""
"24450084"	332.32876442669	45.27512	-72.15	"45.27512,-72.15"	34	FALSE	""
"24850085"	7282.17130591762	46.81146	-79.09757	"46.81146,-79.09757"	34	FALSE	""
"24810328"	233.613093422149	45.40049	-75.85036	"45.40049,-75.85036"	34	FALSE	""
"48061150"	145.29256557121	51.02176	-113.97294	"51.02176,-113.97294"	34	FALSE	""
"59350097"	255.716906113315	49.88015	-119.39964	"49.88015,-119.39964"	34	FALSE	""
"35590075"	3262.74849079399	48.62129	-93.81029	"48.62129,-93.81029"	34	FALSE	""
"35201849"	148.545304611384	43.72963	-79.57725	"43.72963,-79.57725"	34	FALSE	""
"35200362"	224.351940388304	43.77398	-79.39307	"43.77398,-79.39307"	34	FALSE	""
"35390133"	171.644940780704	42.96841	-81.25965	"42.96841,-81.25965"	34	FALSE	""
"24250102"	228.055375708147	46.71996	-71.20208	"46.71996,-71.20208"	34	FALSE	""
"48070157"	8460.87282746203	52.19208	-112.48143	"52.19208,-112.48143"	34	FALSE	""
"35260657"	163.895012972101	43.18408	-79.2566	"43.18408,-79.2566"	34	FALSE	""
"24560257"	424.096670469536	45.37209	-73.38682	"45.37209,-73.38682"	34	FALSE	""
"24663273"	128.86695200028	45.49818	-73.64373	"45.49818,-73.64373"	34	FALSE	""
"35590082"	1764.28022333516	48.61215	-93.4377	"48.61215,-93.4377"	34	FALSE	""
"24580214"	207.04291671584	45.51077	-73.47237	"45.51077,-73.47237"	34	FALSE	""
"59350228"	387.32070283223	49.89205	-119.39352	"49.89205,-119.39352"	34	FALSE	""
"24661591"	365.555535780963	45.51233	-73.6584	"45.51233,-73.6584"	34	FALSE	""
"46110777"	196.422749552545	49.93531	-97.04976	"49.93531,-97.04976"	34	FALSE	""
"24560135"	2035.85728808046	45.354	-73.1793	"45.354,-73.1793"	34	FALSE	""
"24560238"	222.330483817913	45.34204	-73.30115	"45.34204,-73.30115"	34	FALSE	""
"24660541"	295.406723226816	45.52423	-73.67559	"45.52423,-73.67559"	34	FALSE	""
"24720070"	369.252577259595	45.53514	-73.91112	"45.53514,-73.91112"	34	FALSE	""
"48060270"	249.237413408622	51.1112	-114.16726	"51.1112,-114.16726"	34	FALSE	""
"35110113"	269.04441415682	44.24317	-76.9559	"44.24317,-76.9559"	34	FALSE	""
"35160114"	2611.52448655889	44.413	-78.72576	"44.413,-78.72576"	34	FALSE	""
"35240903"	898.07864252182	43.38333	-79.76089	"43.38333,-79.76089"	34	FALSE	""
"59153531"	268.678334459707	49.19515	-122.80381	"49.19515,-122.80381"	34	FALSE	""
"35260085"	188.947141205525	43.10363	-79.0771	"43.10363,-79.0771"	34	FALSE	""
"24730191"	215.826047619901	45.6743	-73.89025	"45.6743,-73.89025"	34	FALSE	""
"48061872"	177.034474938506	51.05832	-114.21332	"51.05832,-114.21332"	34	FALSE	""
"35470216"	258.273392319213	45.81985	-77.10151	"45.81985,-77.10151"	34	FALSE	""
"35250573"	230.050479214983	43.20837	-79.82802	"43.20837,-79.82802"	34	FALSE	""
"35240571"	885.143619169553	43.63874	-80.04812	"43.63874,-80.04812"	34	FALSE	""
"10010283"	524.253774787394	47.58589	-52.68948	"47.58589,-52.68948"	34	FALSE	""
"35190277"	170.671352195133	43.80542	-79.46202	"43.80542,-79.46202"	34	FALSE	""
"24230828"	243.226410699925	46.85138	-71.23061	"46.85138,-71.23061"	34	FALSE	""
"35390555"	223.427182024274	42.98852	-81.23753	"42.98852,-81.23753"	34	FALSE	""
"35211656"	151.341823495585	43.77975	-79.74068	"43.77975,-79.74068"	34	FALSE	""
"35560245"	171.644935112963	48.47165	-81.3349	"48.47165,-81.3349"	34	FALSE	""
"35203679"	192.445141154529	43.77839	-79.15041	"43.77839,-79.15041"	34	FALSE	""
"12040033"	912.504321305074	44.06725	-64.75487	"44.06725,-64.75487"	34	FALSE	""
"24230843"	128.868751849114	46.80841	-71.23662	"46.80841,-71.23662"	34	FALSE	""
"24370214"	414.90484524521	46.37671	-72.62246	"46.37671,-72.62246"	34	FALSE	""
"13150290"	5232.55918768038	47.63175	-64.83178	"47.63175,-64.83178"	34	FALSE	""
"10050102"	501.266378476198	48.95087	-57.92008	"48.95087,-57.92008"	34	FALSE	""
"48060813"	188.596482571045	50.97192	-114.13188	"50.97192,-114.13188"	34	FALSE	""
"24661592"	271.971264396664	45.51475	-73.6549	"45.51475,-73.6549"	34	FALSE	""
"10010577"	393.787013876801	47.49324	-53.01764	"47.49324,-53.01764"	34	FALSE	""
"24663199"	191.586287363064	45.48541	-73.63164	"45.48541,-73.63164"	34	FALSE	""
"35390113"	172.152541537546	42.98068	-81.22447	"42.98068,-81.22447"	34	FALSE	""
"35230298"	271.777282535042	43.68448	-80.42941	"43.68448,-80.42941"	34	FALSE	""
"59170568"	294.245209058428	48.47891	-123.32551	"48.47891,-123.32551"	34	FALSE	""
"47120116"	15197.6136209317	51.70249	-107.54206	"51.70249,-107.54206"	34	FALSE	""
"24080071"	254.568364321739	48.84797	-67.53757	"48.84797,-67.53757"	34	FALSE	""
"35061792"	117.232653233605	45.42937	-75.68704	"45.42937,-75.68704"	34	FALSE	""
"59152234"	226.690704781504	49.16806	-122.87135	"49.16806,-122.87135"	34	FALSE	""
"59190249"	339.733164319428	48.78117	-123.72978	"48.78117,-123.72978"	34	FALSE	""
"59152328"	247.898989082665	49.11339	-122.70741	"49.11339,-122.70741"	34	FALSE	""
"35240619"	747.764199540233	43.45787	-79.73435	"43.45787,-79.73435"	34	FALSE	""
"59152837"	320.864897424474	49.20652	-122.90084	"49.20652,-122.90084"	34	FALSE	""
"35010213"	303.847371381263	45.03274	-74.73	"45.03274,-74.73"	34	FALSE	""
"35490169"	5432.68615006876	45.73893	-79.46274	"45.73893,-79.46274"	34	FALSE	""
"59151843"	328.835057759972	49.17527	-122.78398	"49.17527,-122.78398"	34	FALSE	""
"35061838"	221.330492282416	45.36006	-75.68027	"45.36006,-75.68027"	34	FALSE	""
"24860084"	288.765893465225	48.23276	-79.02228	"48.23276,-79.02228"	34	FALSE	""
"35560311"	2715.37416928611	49.44458	-82.50585	"49.44458,-82.50585"	34	FALSE	""
"24210076"	796.248687420086	46.90187	-71.15425	"46.90187,-71.15425"	34	FALSE	""
"35061158"	167.505299198188	45.27525	-75.76094	"45.27525,-75.76094"	34	FALSE	""
"24040042"	816.430448195426	49.11991	-66.47431	"49.11991,-66.47431"	34	FALSE	""
"35110067"	3841.1594419975	44.43818	-76.99438	"44.43818,-76.99438"	34	FALSE	""
"59030160"	336.054529243243	49.48151	-117.2833	"49.48151,-117.2833"	34	FALSE	""
"12060073"	295.061945947512	44.79629	-64.43734	"44.79629,-64.43734"	34	FALSE	""
"59410435"	981.888657720753	52.87185	-125.69136	"52.87185,-125.69136"	34	FALSE	""
"24940282"	238.328009367838	48.45091	-71.06645	"48.45091,-71.06645"	34	FALSE	""
"24662410"	177.656713773241	45.49432	-73.78501	"45.49432,-73.78501"	34	FALSE	""
"12130026"	12119.0962208331	45.30032	-61.72631	"45.30032,-61.72631"	34	FALSE	""
"35180590"	166.897989368066	43.84642	-79.01468	"43.84642,-79.01468"	34	FALSE	""
"35200266"	211.243258892142	43.78164	-79.33525	"43.78164,-79.33525"	34	FALSE	""
"59152658"	332.220829154695	49.04032	-122.80699	"49.04032,-122.80699"	34	FALSE	""
"35300379"	200.668215145543	43.43356	-80.48105	"43.43356,-80.48105"	34	FALSE	""
"48062221"	357.706393699411	51.16812	-114.0668	"51.16812,-114.0668"	34	FALSE	""
"24940112"	300.646433709533	48.33622	-70.88784	"48.33622,-70.88784"	34	FALSE	""
"35200202"	254.191313978434	43.78953	-79.31006	"43.78953,-79.31006"	34	FALSE	""
"24490243"	337.234513860571	45.93272	-72.42077	"45.93272,-72.42077"	34	FALSE	""
"35061345"	105.275843510437	45.4395	-75.67849	"45.4395,-75.67849"	34	FALSE	""
"48060254"	350.805354597857	51.12956	-114.1516	"51.12956,-114.1516"	34	FALSE	""
"12100168"	5889.40674783592	45.11319	-63.24296	"45.11319,-63.24296"	34	FALSE	""
"24650322"	184.592659119406	45.53294	-73.75577	"45.53294,-73.75577"	34	FALSE	""
"24330058"	2025.86111161025	46.50574	-71.60317	"46.50574,-71.60317"	34	FALSE	""
"35203391"	208.033045536259	43.76848	-79.25207	"43.76848,-79.25207"	34	FALSE	""
"35202910"	165.429308172916	43.70179	-79.39537	"43.70179,-79.39537"	34	FALSE	""
"13080110"	4843.22918021829	46.53254	-64.77132	"46.53254,-64.77132"	34	FALSE	""
"35211596"	293.796077015609	43.58835	-79.75368	"43.58835,-79.75368"	34	FALSE	""
"35280298"	2102.45106197409	42.85721	-80.65303	"42.85721,-80.65303"	34	FALSE	""
"35200436"	166.744374535705	43.7431	-79.29694	"43.7431,-79.29694"	34	FALSE	""
"59151116"	262.239730158277	49.12671	-123.16478	"49.12671,-123.16478"	34	FALSE	""
"35470176"	489.055216970206	45.89185	-77.28654	"45.89185,-77.28654"	34	FALSE	""
"24210047"	1626.47317299987	47.05784	-70.89692	"47.05784,-70.89692"	34	FALSE	""
"47110143"	158.21308175332	52.092	-106.58446	"52.092,-106.58446"	34	FALSE	""
"35200104"	207.752379994344	43.82006	-79.27547	"43.82006,-79.27547"	34	FALSE	""
"47060424"	240.138013056583	50.49035	-104.61112	"50.49035,-104.61112"	34	FALSE	""
"24180070"	1984.95188065836	46.88049	-70.74121	"46.88049,-70.74121"	34	FALSE	""
"35410230"	6988.21475684999	44.09965	-81.31897	"44.09965,-81.31897"	34	FALSE	""
"46070104"	5409.31431452424	49.73177	-100.39267	"49.73177,-100.39267"	34	FALSE	""
"35240513"	199.321399164662	43.3666	-79.7364	"43.3666,-79.7364"	34	FALSE	""
"35191108"	86.9175307033869	43.85585	-79.34279	"43.85585,-79.34279"	34	FALSE	""
"24860108"	356.225083568041	48.22993	-78.99239	"48.22993,-78.99239"	34	FALSE	""
"24210040"	7960.93322318268	47.15908	-70.68489	"47.15908,-70.68489"	34	FALSE	""
"59210388"	230.886610237809	49.17026	-123.95832	"49.17026,-123.95832"	34	FALSE	""
"24230660"	286.082055783056	46.82175	-71.33233	"46.82175,-71.33233"	34	FALSE	""
"24470142"	188.799352459026	45.40221	-72.73661	"45.40221,-72.73661"	34	FALSE	""
"35180505"	155.796971119223	43.82571	-79.14391	"43.82571,-79.14391"	34	FALSE	""
"24230193"	113.014784279694	46.80189	-71.23212	"46.80189,-71.23212"	34	FALSE	""
"35204837"	129.528094826305	43.81087	-79.22718	"43.81087,-79.22718"	34	FALSE	""
"59150754"	124.356955987342	49.27863	-123.09135	"49.27863,-123.09135"	34	FALSE	""
"24580379"	171.83645009888	45.4598	-73.48203	"45.4598,-73.48203"	34	FALSE	""
"35260678"	282.618103888235	42.8841	-79.052	"42.8841,-79.052"	34	FALSE	""
"59170627"	483.166881726906	48.42152	-123.50992	"48.42152,-123.50992"	34	FALSE	""
"59030210"	404.81195031133	49.09425	-116.50379	"49.09425,-116.50379"	34	FALSE	""
"12090186"	399.88793491103	44.68612	-63.54614	"44.68612,-63.54614"	34	FALSE	""
"48060745"	258.59546101303	51.01391	-114.10632	"51.01391,-114.10632"	34	FALSE	""
"24662733"	189.866889074004	45.58365	-73.62041	"45.58365,-73.62041"	34	FALSE	""
"59152393"	127.31908277517	49.10351	-122.66675	"49.10351,-122.66675"	34	FALSE	""
"35390746"	2335.35355825673	42.90703	-81.29125	"42.90703,-81.29125"	34	FALSE	""
"12090359"	155.460098480107	44.64954	-63.57881	"44.64954,-63.57881"	34	FALSE	""
"35211467"	332.879596483651	43.72072	-79.63537	"43.72072,-79.63537"	34	FALSE	""
"35240238"	228.226322019849	43.42536	-79.70544	"43.42536,-79.70544"	34	FALSE	""
"59331542"	5462.74695530757	50.56436	-119.79154	"50.56436,-119.79154"	34	FALSE	""
"35060909"	199.28788009801	45.38942	-75.64653	"45.38942,-75.64653"	34	FALSE	""
"59390166"	400.06936408062	50.69812	-119.28686	"50.69812,-119.28686"	34	FALSE	""
"46170057"	21358.842250325	51.60191	-100.02835	"51.60191,-100.02835"	34	FALSE	""
"59090449"	273.106573481635	50.12123	-122.52793	"50.12123,-122.52793"	34	FALSE	""
"12170476"	5264.29848272244	46.07014	-60.36608	"46.07014,-60.36608"	34	FALSE	""
"24760060"	220.738074845804	45.64667	-74.34065	"45.64667,-74.34065"	34	FALSE	""
"35202045"	104.757855088105	43.76088	-79.51728	"43.76088,-79.51728"	34	FALSE	""
"35190768"	2989.57092241249	43.944	-79.40906	"43.944,-79.40906"	34	FALSE	""
"24230405"	251.700559765605	46.89101	-71.28936	"46.89101,-71.28936"	34	FALSE	""
"35431118"	207.250160838155	44.40817	-79.67119	"44.40817,-79.67119"	34	FALSE	""
"24730071"	277.316021508276	45.64199	-73.80187	"45.64199,-73.80187"	34	FALSE	""
"48061777"	342.594361387619	51.1491	-114.06694	"51.1491,-114.06694"	34	FALSE	""
"35470181"	472.994532159811	45.89296	-77.26428	"45.89296,-77.26428"	34	FALSE	""
"24360117"	352.851915649257	46.5026	-72.72911	"46.5026,-72.72911"	34	FALSE	""
"35530156"	313.086133119771	46.47709	-80.99785	"46.47709,-80.99785"	34	FALSE	""
"24230210"	218.434179072722	46.78827	-71.25254	"46.78827,-71.25254"	34	FALSE	""
"35230482"	451.242562303547	43.52766	-80.30233	"43.52766,-80.30233"	34	FALSE	""
"59410296"	539.739988069448	52.98393	-122.45023	"52.98393,-122.45023"	34	FALSE	""
"24231028"	76.562033207916	46.84747	-71.23283	"46.84747,-71.23283"	34	FALSE	""
"59152901"	231.759891547271	49.23505	-122.94864	"49.23505,-122.94864"	34	FALSE	""
"48060185"	254.516498297192	51.0809	-114.17911	"51.0809,-114.17911"	34	FALSE	""
"35300259"	190.854164540082	43.42283	-80.54461	"43.42283,-80.54461"	34	FALSE	""
"59240256"	239.971324360738	50.01407	-125.25062	"50.01407,-125.25062"	34	FALSE	""
"35202691"	227.232788709769	43.70858	-79.364	"43.70858,-79.364"	34	FALSE	""
"24890156"	4466.91487678648	48.21224	-77.88275	"48.21224,-77.88275"	34	FALSE	""
"35020159"	492.074933282028	45.25567	-75.36425	"45.25567,-75.36425"	34	FALSE	""
"35430873"	727.104643308169	44.48629	-80.20782	"44.48629,-80.20782"	34	FALSE	""
"46110374"	302.430771472823	49.86859	-97.20296	"49.86859,-97.20296"	34	FALSE	""
"59030223"	2736.60120757409	49.04841	-116.44304	"49.04841,-116.44304"	34	FALSE	""
"35390452"	205.497181716337	42.95018	-81.34214	"42.95018,-81.34214"	34	FALSE	""
"47090211"	273.602142066273	51.21211	-102.47942	"51.21211,-102.47942"	34	FALSE	""
"24810061"	198.761432907957	45.48279	-75.64174	"45.48279,-75.64174"	34	FALSE	""
"35190814"	294.740444301517	43.84377	-79.51578	"43.84377,-79.51578"	34	FALSE	""
"35300091"	501.162433686503	43.48965	-80.49877	"43.48965,-80.49877"	34	FALSE	""
"59170053"	507.059855413065	48.61507	-123.40979	"48.61507,-123.40979"	34	FALSE	""
"24230185"	343.170749964626	46.79954	-71.22517	"46.79954,-71.22517"	34	FALSE	""
"35570303"	3391.76154200022	46.55604	-84.57581	"46.55604,-84.57581"	34	FALSE	""
"59350289"	1525.71452162809	49.82732	-119.58147	"49.82732,-119.58147"	34	FALSE	""
"35320258"	3567.11923079288	43.20917	-81.07018	"43.20917,-81.07018"	34	FALSE	""
"35390897"	223.287297974136	42.93804	-81.33301	"42.93804,-81.33301"	34	FALSE	""
"35240120"	287.256152054025	43.45894	-79.69678	"43.45894,-79.69678"	34	FALSE	""
"24180084"	3196.89110125149	46.57205	-70.06229	"46.57205,-70.06229"	34	FALSE	""
"24490143"	303.247703200406	45.90241	-72.53284	"45.90241,-72.53284"	34	FALSE	""
"35250504"	124.929030395231	43.26113	-79.89519	"43.26113,-79.89519"	34	FALSE	""
"24560192"	191.423030859881	45.2967	-73.2607	"45.2967,-73.2607"	34	FALSE	""
"12060120"	5774.20335349204	44.21251	-64.47761	"44.21251,-64.47761"	34	FALSE	""
"35260327"	390.576422243527	43.1869	-79.55239	"43.1869,-79.55239"	34	FALSE	""
"35280184"	383.893644585968	42.84401	-80.29829	"42.84401,-80.29829"	34	FALSE	""
"46110937"	2960.2085758651	49.77457	-97.07438	"49.77457,-97.07438"	34	FALSE	""
"13140092"	288.990197759067	48.06438	-66.38865	"48.06438,-66.38865"	34	FALSE	""
"13070054"	384.945247437255	46.10902	-64.7719	"46.10902,-64.7719"	34	FALSE	""
"12090746"	296.368464522361	44.6486	-63.47347	"44.6486,-63.47347"	34	FALSE	""
"35230426"	1726.19038558103	43.58056	-80.37677	"43.58056,-80.37677"	34	FALSE	""
"24660963"	111.831518498833	45.41864	-73.61212	"45.41864,-73.61212"	34	FALSE	""
"35300920"	328.365722983397	43.40797	-80.50669	"43.40797,-80.50669"	34	FALSE	""
"35202636"	196.254417071031	43.71628	-79.3743	"43.71628,-79.3743"	34	FALSE	""
"24650394"	213.721429609725	45.52687	-73.82032	"45.52687,-73.82032"	34	FALSE	""
"24610162"	2554.96952024932	46.04864	-73.56441	"46.04864,-73.56441"	34	FALSE	""
"24050044"	4828.45861153928	48.05971	-65.34672	"48.05971,-65.34672"	34	FALSE	""
"35290031"	412.116801016332	43.17043	-80.28479	"43.17043,-80.28479"	34	FALSE	""
"48030163"	1917.62369270015	49.56828	-113.71106	"49.56828,-113.71106"	34	FALSE	""
"35203267"	139.00632675757	43.71143	-79.25322	"43.71143,-79.25322"	34	FALSE	""
"59330100"	186.83326192152	50.70711	-120.37062	"50.70711,-120.37062"	34	FALSE	""
"35370667"	410.811076042826	42.23775	-82.98758	"42.23775,-82.98758"	34	FALSE	""
"35260268"	369.678970794001	43.04326	-79.28565	"43.04326,-79.28565"	34	FALSE	""
"24250089"	221.012151380003	46.71332	-71.20398	"46.71332,-71.20398"	34	FALSE	""
"24663402"	174.044746073426	45.69655	-73.48997	"45.69655,-73.48997"	34	FALSE	""
"35180519"	177.717647779697	43.84604	-79.09829	"43.84604,-79.09829"	34	FALSE	""
"24650194"	158.723624437905	45.56123	-73.69789	"45.56123,-73.69789"	34	FALSE	""
"35240509"	183.355884633348	43.37154	-79.72916	"43.37154,-79.72916"	34	FALSE	""
"24930148"	3831.10884194251	48.3961	-71.63945	"48.3961,-71.63945"	34	FALSE	""
"35250392"	162.45289850312	43.24908	-79.88041	"43.24908,-79.88041"	34	FALSE	""
"24650566"	307.327998867383	45.6095	-73.73937	"45.6095,-73.73937"	34	FALSE	""
"35202779"	160.447268736612	43.69193	-79.38644	"43.69193,-79.38644"	34	FALSE	""
"13070066"	856.699184562242	46.11523	-64.79699	"46.11523,-64.79699"	34	FALSE	""
"46140030"	478.995311277391	50.38903	-97.26158	"50.38903,-97.26158"	34	FALSE	""
"35230478"	315.495354315792	43.8328	-80.85045	"43.8328,-80.85045"	34	FALSE	""
"35201498"	169.111858865835	43.6539	-79.50569	"43.6539,-79.50569"	34	FALSE	""
"24661734"	118.412631767648	45.55461	-73.53598	"45.55461,-73.53598"	34	FALSE	""
"24610077"	705.189583663796	46.07569	-73.47725	"46.07569,-73.47725"	34	FALSE	""
"24662926"	160.38997186936	45.65241	-73.50412	"45.65241,-73.50412"	34	FALSE	""
"59153708"	162.665516467323	49.15723	-123.12355	"49.15723,-123.12355"	34	FALSE	""
"35520126"	4636.80416815761	46.1755	-80.34372	"46.1755,-80.34372"	34	FALSE	""
"12060101"	2370.13612189721	44.34967	-64.50187	"44.34967,-64.50187"	34	FALSE	""
"46200030"	16580.2304348572	52.54212	-100.98256	"52.54212,-100.98256"	34	FALSE	""
"35204195"	123.04240677597	43.7727	-79.4129	"43.7727,-79.4129"	34	FALSE	""
"35120308"	321.691472572867	44.12765	-77.57145	"44.12765,-77.57145"	34	FALSE	""
"35320243"	1567.98103233258	43.10174	-80.81146	"43.10174,-80.81146"	34	FALSE	""
"48062045"	244.556954404155	50.57991	-113.86183	"50.57991,-113.86183"	34	FALSE	""
"35340191"	3625.06583338246	42.77969	-81.42546	"42.77969,-81.42546"	35	FALSE	""
"24490240"	3564.03400777878	45.89375	-72.39775	"45.89375,-72.39775"	35	FALSE	""
"46110195"	179.316596737783	49.95336	-97.18678	"49.95336,-97.18678"	35	FALSE	""
"46030070"	8410.58753303018	49.5491	-98.3383	"49.5491,-98.3383"	35	FALSE	""
"35250693"	271.059039183852	43.25965	-79.84052	"43.25965,-79.84052"	35	FALSE	""
"35240251"	338.190149613501	43.39525	-79.71758	"43.39525,-79.71758"	35	FALSE	""
"48061336"	239.168083754998	50.92756	-114.03986	"50.92756,-114.03986"	35	FALSE	""
"35061852"	538.627446955695	45.26336	-75.94839	"45.26336,-75.94839"	35	FALSE	""
"35490171"	468.720140629913	45.62087	-79.40467	"45.62087,-79.40467"	35	FALSE	""
"47170255"	13518.9404694477	53.28677	-108.30206	"53.28677,-108.30206"	35	FALSE	""
"48050187"	302.337163650097	51.06384	-113.37936	"51.06384,-113.37936"	35	FALSE	""
"24730218"	163.486190993085	45.77015	-73.80748	"45.77015,-73.80748"	35	FALSE	""
"35200611"	122.653848248854	43.69063	-79.32219	"43.69063,-79.32219"	35	FALSE	""
"59350205"	254.772412846903	49.88936	-119.47506	"49.88936,-119.47506"	35	FALSE	""
"47160235"	305.846676769594	52.79019	-108.31107	"52.79019,-108.31107"	35	FALSE	""
"35240613"	276.868991450894	43.47485	-79.71795	"43.47485,-79.71795"	35	FALSE	""
"24730242"	1667.99644831841	45.7646	-73.83893	"45.7646,-73.83893"	35	FALSE	""
"48100261"	7319.72912776937	53.05188	-112.67053	"53.05188,-112.67053"	35	FALSE	""
"46110177"	282.234515054068	49.94437	-97.171	"49.94437,-97.171"	35	FALSE	""
"35300634"	206.261787955873	43.3477	-80.30375	"43.3477,-80.30375"	35	FALSE	""
"35431066"	196.86662738013	44.39711	-79.68282	"44.39711,-79.68282"	35	FALSE	""
"35070250"	346.635232734617	44.5795	-75.7017	"44.5795,-75.7017"	35	FALSE	""
"35201574"	166.74371614592	43.59165	-79.53462	"43.59165,-79.53462"	35	FALSE	""
"35202350"	393.515960470502	43.72025	-79.39553	"43.72025,-79.39553"	35	FALSE	""
"35440221"	3046.83003845284	45.02727	-79.60563	"45.02727,-79.60563"	35	FALSE	""
"35180671"	173.158302950006	43.88735	-78.80983	"43.88735,-78.80983"	35	FALSE	""
"24490276"	312.866027763943	45.88256	-72.50255	"45.88256,-72.50255"	35	FALSE	""
"24650461"	324.886693091558	45.57377	-73.8256	"45.57377,-73.8256"	35	FALSE	""
